TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596304115088621568,'1524440480750133249,de_caixeiro,'264361128,Liz_Wheeler,'1596222793388945408,replied_to,Liz_Wheeler,'264361128,False
'1596304115088621568,'1524440480750133249,de_caixeiro,'264361128,Liz_Wheeler,'1596222793388945408,replied_to,elonmusk,'44196397,False
'1596304115038326784,'1468133232772145153,RegularGaslite,'1041044330092195840,RichardHanania,'1595539385243484160,replied_to,RichardHanania,'1041044330092195840,False
'1596304115038326784,'1468133232772145153,RegularGaslite,'1041044330092195840,RichardHanania,'1595539385243484160,replied_to,elonmusk,'44196397,False
'1596304114874449922,'1082080626252148736,mrdb_,'757776112307019776,JTRipoff,'1596268073882894338,replied_to,JTRipoff,'757776112307019776,False
'1596304114874449922,'1082080626252148736,mrdb_,'757776112307019776,JTRipoff,'1596268073882894338,replied_to,elonmusk,'44196397,False
'1596304114874449922,'1082080626252148736,mrdb_,'757776112307019776,JTRipoff,'1596268073882894338,replied_to,marshallk,'818340,False
'1596304114874449922,'1082080626252148736,mrdb_,'757776112307019776,JTRipoff,'1596268073882894338,replied_to,Esqueer_,'409389074,False
'1596304114526429184,'3216741960,PhilShortal,'62723633,iwantobehigh,'1595987933890490368,replied_to,iwantobehigh,'62723633,False
'1596304114526429184,'3216741960,PhilShortal,'62723633,iwantobehigh,'1595987933890490368,replied_to,elonmusk,'44196397,False
'1596304113674997762,'1474143944388890638,Hshdk21,'1474634347844100097,reza3322985787,'1595103211341373441,replied_to,reza3322985787,'1474634347844100097,False
'1596304113674997762,'1474143944388890638,Hshdk21,'1474634347844100097,reza3322985787,'1595103211341373441,replied_to,TomFitton,'18266688,False
'1596304113674997762,'1474143944388890638,Hshdk21,'1474634347844100097,reza3322985787,'1595103211341373441,replied_to,elonmusk,'44196397,False
'1596304113674997762,'1474143944388890638,Hshdk21,'1474634347844100097,reza3322985787,'1595103211341373441,replied_to,Twitter,'783214,False
'1596304113674997762,'1474143944388890638,Hshdk21,'1474634347844100097,reza3322985787,'1595103211341373441,replied_to,reza3322985787,'1474634347844100097,False
'1596304113016639488,'1521780774105718784,GreteLuik,'44196397,elonmusk,'1596083744728928257,replied_to,elonmusk,'44196397,False
'1596304113016639488,'1521780774105718784,GreteLuik,'44196397,elonmusk,'1596083744728928257,replied_to,getpaidwrite,'1260970741174095873,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,RepDWStweets,'1140648348,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,AppropsDems,'30912937,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,HenrySchein,'17610945,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,itshaitianfresh,'25880402,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,305MAYOR,'27458677,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,ArmyCorpsNAD,'115666916,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,elonmusk,'44196397,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,BlueBookNetwork,'349015534,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,vaticanart,'503519731,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,VaticanObserv,'991399658,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,CraftyCrab_FL,'1521598862573592582,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,Elpidophoros,'1046127066,False
'1596304113008267264,'1507681104358260742,DWS_LabiaMinora,'1140648348,RepDWStweets,'1596161378850594818,replied_to,HeraclitusSays,'1531368128852156417,False
