TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,NBCNews,'14173315,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,amnesty,'18213483,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,hrw,'14700316,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,nytimes,'807095,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,TIME,'14293310,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,washingtonpost,'2467791,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,SenateGOP,'14344823,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,HouseGOP,'15207668,False
'1596302826757623808,'1572647435050049536,sean0066sw,'1908627954,JasonMBrodsky,'1596093731920379909,replied_to,WhiteHouse,'1323730225067339784,False
'1596302816611815425,'1569093066706878464,Michael24152413,'1584617058754609153,Honest2Be,'1596275467383873539,replied_to,Honest2Be,'1584617058754609153,False
'1596302816611815425,'1569093066706878464,Michael24152413,'1584617058754609153,Honest2Be,'1596275467383873539,replied_to,easymmmkay,'93085181,False
'1596302816611815425,'1569093066706878464,Michael24152413,'1584617058754609153,Honest2Be,'1596275467383873539,replied_to,ClintBell17,'1365312605271842817,False
'1596302816611815425,'1569093066706878464,Michael24152413,'1584617058754609153,Honest2Be,'1596275467383873539,replied_to,CNN,'759251,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,UNHumanRights,'69231187,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,UN_HRC,'70985635,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,CNN,'759251,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,ReutersIran,'47633485,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,Europarl_EN,'36329597,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,GermanyDiplo,'453030125,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,USEnvoyIran,'1362425776071577601,False
'1596302803030392832,'1422183277964808195,MelinaMoafi,'1422183277964808195,MelinaMoafi,'1596302657915961345,replied_to,CanadianPM,'14713787,False
'1596302802334236673,'56249155,ShawnFender,'759251,CNN,'1593809055255957504,replied_to,CNN,'759251,False
'1596302801314975746,'1596292849842241536,Gilly56633714,'759251,CNN,'1596035984327581696,replied_to,CNN,'759251,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,ClassicismArt,'1252916121889579010,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,1Herculepoirot,'1525398981119029250,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,UN_HRC,'70985635,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,CNN,'759251,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,FoxNews,'1367531,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,BBC,'19701628,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,nytimes,'807095,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,washingtonpost,'2467791,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,WSJ,'3108351,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,Europarl_EN,'36329597,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,EUCouncil,'206717989,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,euronews,'25067168,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,CTVToronto,'17659340,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,CBC,'16034244,False
'1596302795652857856,'1577825344505126913,helpiran16,'1252916121889579010,ClassicismArt,'1596106043540520960,replied_to,CTV,'132240374,False
